id	uKIN	RWR
Q9P104	3.075438051627387e-06	1.6915043176522358e-05
Q9P107	7.871301916674703e-07	3.881500130072526e-06
Q9P121	5.344428711910924e-07	3.19545772477309e-06
Q9P126	2.9293386225204892e-06	4.468593496386665e-06
Q9P127	5.461343008076229e-07	9.422022753643522e-06
Q9P156	9.15883913094155e-07	4.0960498043079786e-07
Q9P1A6	6.257548675883739e-07	3.4116729219238205e-06
Q9P1C9	7.510188839339907e-05	4.505071085707983e-05
Q9P1F3	2.9576222486837585e-06	4.6073716455766995e-06
Q9P1G2	4.268094930319331e-07	1.1930433153331553e-07
Q9P1J3	4.018740246076593e-07	7.82256935174253e-08
Q9P1N4	6.122479301318652e-07	8.342108047608737e-07
Q9P1P4	4.364649320164847e-07	4.00790896249034e-07
Q9P1P5	3.2587400146179416e-07	8.927973220213072e-08
Q9P1Q0	1.0655294781885082e-06	6.195378157682094e-06
Q9P1S2	4.584290932814878e-07	2.0758822144688217e-07
Q9P1T7	2.2556634496831674e-06	4.523973988320508e-06
Q9P1U0	1.362767996834167e-06	1.1289891270002411e-05
Q9P1U1	8.161251939311205e-07	7.117236388637913e-06
Q9P1W3	2.9180395365500444e-07	5.085634940275835e-08
Q9P1W8	6.264566862434351e-06	1.1866326564581373e-05
Q9P1W9	2.2420333657611537e-06	1.748842544747946e-05
Q9P1Y5	6.78827923993845e-07	8.057707877153166e-06
Q9P1Y6	9.757958622064618e-07	7.0870496835685065e-06
Q9P1Z0	2.6337428190909056e-06	1.6093367200033194e-05
Q9P1Z2	4.7136846273556404e-07	5.506037742714634e-06
Q9P1Z3	6.24435252195313e-07	2.60901790385633e-07
Q9P1Z9	2.1313247210439073e-06	1.614452785022842e-05
Q9P202	7.568056736866085e-07	4.43602916461936e-06
Q9P203	8.595451258833185e-07	1.1990112893818093e-06
Q9P206	7.002370849875063e-07	3.467103241857747e-06
Q9P209	7.643541194643157e-07	1.462746135265608e-05
Q9P212	1.7820370814586253e-06	7.158905974636662e-06
Q9P215	5.73299011919965e-07	1.2935377080253741e-06
Q9P217	3.190990651942482e-07	1.6757571857024738e-07
Q9P218	3.6068486748886838e-06	9.967066652899596e-06
Q9P219	9.631489384858016e-07	6.891053297705842e-06
Q9P225	3.636649259717404e-07	4.174943279857699e-07
Q9P227	1.3752375544842537e-06	1.9215564317661e-05
Q9P232	5.242536939308642e-07	1.9963748397259082e-07
Q9P241	6.960152378709634e-07	9.281627700280609e-07
Q9P242	4.555249689848262e-06	1.3985567745090774e-05
Q9P243	3.290084002069015e-07	1.40411013491423e-07
Q9P244	9.894567704898393e-07	1.5509539280697562e-05
Q9P246	7.60606095171763e-07	4.659793950554138e-06
Q9P253	3.7397427988268326e-07	1.8555596798227022e-06
Q9P255	3.095836363940033e-07	7.541702390025626e-08
Q9P258	4.445399199748739e-07	9.232374992138712e-06
Q9P260	7.591333412050784e-07	4.503375709413235e-06
Q9P265	4.998375772085511e-07	2.957652368686277e-06
Q9P266	1.889765339344115e-06	4.7423486914130235e-06
Q9P267	5.363124360228673e-06	4.469959154263782e-05
Q9P270	7.166432738544118e-07	1.2003180369400444e-05
Q9P272	3.9084826939127036e-07	2.631379419582323e-07
Q9P273	5.874132413028552e-07	3.1900572345673683e-06
Q9P275	4.723790461822186e-07	3.933995008862622e-06
Q9P278	2.5424002001509115e-06	1.1816109830568265e-05
Q9P281	4.38156297612844e-07	6.69218968663495e-07
Q9P283	3.5951022032517904e-07	3.607708893956405e-07
Q9P286	5.714514439820956e-07	1.1076582657614375e-05
Q9P287	5.487812830275162e-07	1.1557230054175747e-05
Q9P289	7.785124293515062e-07	1.5173547882380567e-05
Q9P291	1.1919002883752366e-06	3.279208150587445e-06
Q9P296	8.184440536257106e-07	1.7399008565574266e-05
Q9P298	2.7413921911324536e-07	4.5361489534733037e-08
Q9P299	4.163413304192447e-07	2.4876530256693697e-07
Q9P2A4	8.81944583815349e-07	1.7185993975808768e-05
Q9P2B2	3.657158608289221e-07	8.327018773694149e-07
Q9P2B4	1.6717322911316608e-06	1.9840103385865285e-05
Q9P2B7	1.5316193139719224e-06	1.811735585071417e-05
Q9P2C4	5.05944936364717e-06	7.801233555110358e-06
Q9P2D0	8.425665950430256e-07	1.9270710382690386e-05
Q9P2D1	1.5451440571752351e-06	2.467568678317441e-05
Q9P2D3	8.561702903715592e-07	4.779838744019512e-06
Q9P2D6	7.139091054206683e-07	2.74797867130496e-06
Q9P2D7	1.4785858828674032e-06	4.086741069809007e-06
Q9P2D8	1.4781136461858545e-06	3.574151045018e-06
Q9P2E2	5.215020301997766e-07	8.111388494029555e-07
Q9P2E3	1.3850609175938648e-06	1.3701598264467394e-05
Q9P2E5	2.882151283969919e-06	7.583667984303068e-06
Q9P2E7	2.2403685526524894e-06	9.743711266175424e-06
Q9P2E8	1.5059103620670043e-06	1.0483312846598731e-06
Q9P2E9	3.030301565296836e-06	0.00018076436965221948
Q9P2F5	4.6225706037267717e-07	2.6066422000433825e-07
Q9P2F6	8.667857372454998e-07	7.260283122280174e-06
Q9P2F8	8.42298990503333e-07	9.57631768257788e-06
Q9P2F9	4.945414004515332e-07	1.2554377227303003e-06
Q9P2G1	1.0017332367547624e-06	2.535037053769204e-06
Q9P2G3	5.99933299670594e-07	1.316445501733993e-06
Q9P2G4	2.5613796166430494e-07	3.717467625600213e-08
Q9P2G9	6.903856690670415e-07	5.1434923683580995e-06
Q9P2H0	7.290305937985084e-07	1.5318806123575435e-05
Q9P2H3	4.684982584683681e-07	1.1244417478436189e-06
Q9P2H5	4.1546620145227916e-07	5.054869766889264e-07
Q9P2I0	9.422020901458917e-07	1.8320139789982017e-05
Q9P2J2	3.691198816480441e-07	3.1386326228451647e-07
Q9P2J3	3.886350095961886e-07	1.0013314268685204e-06
Q9P2J5	5.907502898204773e-07	1.976340369086613e-05
Q9P2J8	3.570961280860311e-07	5.323115837702711e-07
Q9P2J9	4.1148585589560016e-07	1.1558551736885164e-06
Q9P2K1	2.0728357742308e-06	2.2229465126998024e-05
Q9P2K2	5.182598974946671e-07	2.6843960843317983e-06
Q9P2K3	2.053489853041707e-06	6.797174460315659e-05
Q9P2K5	3.3426825794406625e-07	3.9324969406236225e-06
Q9P2K6	3.5414790780652387e-07	2.5220539022741e-06
Q9P2K8	7.90111625504988e-07	7.874869762750665e-06
Q9P2K9	1.129265409240266e-06	1.5742062645488373e-06
Q9P2L0	7.371738493328544e-07	4.543195677206298e-06
Q9P2M1	4.1190831172970025e-07	1.9000854672831071e-06
Q9P2M4	2.2144396727721652e-06	2.380613730745019e-05
Q9P2M7	9.483493024140767e-07	2.2420914076139503e-05
Q9P2N2	7.284930135818622e-07	6.693139291754228e-07
Q9P2N4	2.8630191445335355e-07	7.699814295940489e-08
Q9P2N5	4.004473199119531e-07	3.854327262854533e-06
Q9P2N6	1.3844434774535765e-06	7.476401018858892e-06
Q9P2N7	5.142421628184264e-07	4.211906015112511e-06
Q9P2P1	5.008483620636378e-07	7.782461755840579e-07
Q9P2P5	6.55204760810539e-07	5.1883011498038074e-05
Q9P2P6	2.9137311843523833e-06	1.6440302678204527e-05
Q9P2Q2	5.854924616527867e-07	7.950860935067561e-07
Q9P2R3	3.7951702066841253e-07	4.044210238706747e-06
Q9P2R6	1.7831704005433724e-06	2.1163416553289685e-05
Q9P2R7	4.398226371277442e-07	9.316121608891936e-06
Q9P2S2	1.6969785004190583e-06	4.664166659773239e-06
Q9P2S5	6.795530494950507e-07	2.2488723963180416e-05
Q9P2S6	7.288422568741033e-07	4.1110522047204834e-07
Q9P2T0	2.151254902986667e-06	4.624556098301999e-06
Q9P2T1	6.60180523331839e-07	1.4897134201395731e-06
Q9P2U7	4.1590709857361905e-07	1.6252501099940977e-07
Q9P2U8	3.242381448259946e-07	8.411036555789618e-08
Q9P2W1	1.8315006709182357e-06	1.4690064304429874e-05
Q9P2W3	1.4423285482192614e-06	1.3725590032565522e-05
Q9P2W7	7.06435751111501e-06	8.387858545541388e-06
Q9P2W9	5.447342445591851e-07	3.448794472458803e-06
Q9P2X0	1.0385230518109084e-06	3.6748119367733945e-06
Q9P2X3	7.899673744745941e-07	4.5969589279225756e-06
Q9P2X7	1.6580833514487942e-06	1.3262183090900191e-05
Q9P2Y4	1.7300402270974188e-06	2.606478231365652e-05
Q9P2Y5	5.943694262922048e-07	1.0632522241104597e-05
Q9P2Z0	4.002720516367912e-07	4.7391694628746973e-07
Q9UBB4	7.7686016708486e-07	2.2651664789445356e-05
Q9UBB5	8.922210270353064e-07	1.3400498828181717e-05
Q9UBB6	6.246673497101775e-07	9.113662371689826e-06
Q9UBB9	6.027478636940054e-07	4.352317049358203e-05
Q9UBC0	1.4679842014372381e-06	2.950183552027456e-06
Q9UBC1	5.24272847414981e-07	3.662255543770955e-06
Q9UBC2	7.229676499882669e-07	1.3320044580374529e-05
Q9UBC3	7.64548343990035e-07	1.9902934769502197e-05
Q9UBC5	3.5211233381878523e-07	4.766179823157649e-07
Q9UBC7	6.024460030127136e-07	3.267282584498274e-07
Q9UBC9	5.6230701393257e-07	1.2692418432851038e-06
Q9UBD0	3.697627000373321e-07	8.882914296437443e-07
Q9UBD3	8.843964769759364e-07	5.2223675087575935e-06
Q9UBD5	4.0043523251420985e-07	3.2481052849920835e-06
Q9UBD6	7.439017615123547e-07	1.3201094620091402e-06
Q9UBD9	6.97406347764139e-07	1.2181623660306498e-06
Q9UBE0	1.6412219677575276e-06	4.403513894767503e-05
Q9UBE8	2.4888507121521686e-06	4.42217661385151e-05
Q9UBF1	1.115897052590017e-05	0.00010983203405532916
Q9UBF2	8.630968505751264e-07	1.7148521317920773e-05
Q9UBF6	5.486365038011015e-07	9.221106618530623e-06
Q9UBF8	4.241036510848458e-07	2.339583359944264e-06
Q9UBF9	1.3380710378726993e-06	6.519826011050554e-06
Q9UBG0	1.767932741842069e-06	1.6781997899731734e-05
Q9UBG3	1.3156799410707124e-06	1.3317358322307774e-05
Q9UBG7	5.653844481094686e-07	3.38933848386466e-07
Q9UBH0	6.448513584630631e-07	3.1776001000453398e-06
Q9UBH6	9.592203953483699e-07	9.281080213972727e-06
Q9UBI1	3.852415436907384e-07	1.202202295802184e-06
Q9UBI4	1.109131094920653e-06	2.2562988525692726e-06
Q9UBI6	7.422938085245969e-07	9.063323175801336e-06
Q9UBI9	3.744849719793116e-07	1.9539142741159636e-07
Q9UBJ2	4.1628090716001794e-07	4.374509190713577e-07
Q9UBK2	1.253178038920833e-06	2.20269308672302e-05
Q9UBK5	3.016113198079644e-06	8.471418498326806e-06
Q9UBK7	8.542188460649126e-06	5.3213167966649284e-05
Q9UBK8	1.5941928360710787e-06	5.256426725955045e-06
Q9UBK9	3.098105530730664e-07	4.03954225786378e-06
Q9UBL0	3.0019710793722315e-07	6.77342045534358e-08
Q9UBL3	1.9681614029491026e-06	6.444148100822208e-05
Q9UBL6	6.115538263641681e-07	8.935972880776176e-06
Q9UBL9	5.276133018299877e-07	1.9692528457245756e-06
Q9UBM1	8.971329546806582e-07	1.1311055336454814e-06
Q9UBM4	4.302452209236542e-07	1.4889593617218776e-07
Q9UBM7	6.538513529887055e-07	8.567049649305325e-06
Q9UBM8	5.154277142042988e-07	1.767509031482673e-06
Q9UBN1	2.053460670297837e-06	7.006500686943898e-06
Q9UBN4	4.438593687894151e-07	7.12748383030075e-07
Q9UBN6	3.6362721235273536e-07	4.557423553743891e-06
Q9UBN7	5.764372504614942e-07	4.155528252537031e-05
Q9UBP0	9.775225043284797e-07	6.953654460944699e-06
Q9UBP4	8.055538999349245e-07	1.3122339506448117e-05
Q9UBP5	8.248250124048441e-07	1.0116683749291025e-05
Q9UBP6	3.735074748340236e-07	1.96517233047224e-06
Q9UBP8	8.899747659883419e-07	2.424447143023341e-07
Q9UBP9	8.456621457692273e-06	5.3422342888314135e-05
Q9UBQ0	6.036951101982321e-07	1.5530997162917774e-05
Q9UBQ5	6.369585826817185e-07	1.332822171513674e-05
Q9UBQ6	3.7088998162888733e-07	6.982562017413278e-07
Q9UBQ7	5.033745444112638e-07	1.006332317528651e-05
Q9UBR1	4.913591247976487e-07	1.3488509690825015e-07
Q9UBR2	4.5467381048039377e-07	1.0513781482724146e-06
Q9UBR4	6.115357972924818e-07	1.0469262476278475e-05
Q9UBR5	7.192406782235014e-07	4.3825672691006844e-07
Q9UBS0	4.657084422247821e-07	1.3915703172886302e-05
Q9UBS3	6.478608933461536e-07	5.514813100072223e-06
Q9UBS4	7.964626462572397e-07	2.622185754829157e-05
Q9UBS5	2.3938577406713415e-06	2.1053459833560796e-05
Q9UBS8	2.4525197261231594e-06	2.602733750365961e-05
Q9UBS9	4.887314489219634e-07	3.0004495229650606e-06
Q9UBT2	1.5596454815383004e-06	5.3533925668511823e-05
Q9UBT3	4.6135776096341165e-07	3.5781017013001244e-07
Q9UBT6	1.5276255343504708e-06	1.8083890966534508e-05
Q9UBT7	4.385929643330833e-07	3.3071478089015834e-06
Q9UBU2	2.216851544080032e-06	9.171844367824038e-07
Q9UBU3	6.530001404682127e-07	1.1617296775235496e-06
Q9UBU6	1.526902485452561e-06	1.6785975334215298e-05
Q9UBU7	8.878233939793798e-07	8.713628008404704e-06
Q9UBU8	1.0142421414341644e-06	3.9238922666829766e-05
Q9UBU9	3.749846588474931e-07	6.524687901878794e-05
Q9UBV2	8.43597567112881e-07	1.8034538895962922e-05
Q9UBV4	1.9705826848216098e-06	5.7247422183239995e-06
Q9UBV7	5.387324521239692e-07	3.852840219386095e-06
Q9UBV8	4.745571980298625e-07	4.960487321690225e-06
Q9UBW5	1.499122818339731e-06	3.2993384450616936e-06
Q9UBW7	2.9093648665264735e-05	0.0013432076402406742
Q9UBW8	8.939507192525708e-07	2.330941312086761e-05
Q9UBX0	1.274246610308309e-06	4.799516494847184e-06
Q9UBX1	2.144525054953954e-06	6.3631349482510456e-06
Q9UBX2	4.175357690308731e-07	1.9101464989265234e-05
Q9UBX3	4.825042541118848e-07	1.065293193875982e-05
Q9UBX5	2.5252167652950115e-06	2.311182865829623e-05
Q9UBX7	1.6209852359640018e-06	1.1419329462657079e-05
Q9UBX8	6.259913738851969e-07	3.1662110526186677e-07
Q9UBY0	1.2235890546672448e-06	2.987128820899521e-06
Q9UBY5	1.1861643404102407e-06	1.3197440285615054e-05
Q9UBY8	5.237972954101942e-07	1.5628487107406238e-06
Q9UBY9	5.444454851346874e-07	2.4886860911783297e-06
Q9UBZ4	9.272035829895617e-07	7.036953315100849e-06
Q9UBZ9	6.234761786770648e-07	3.937562315445212e-06
Q9UC06	2.2081989947636767e-06	6.415722816726018e-06
Q9UC07	1.1056531980687455e-06	3.3750845285861475e-06
Q9UD57	8.475144747739502e-07	3.956692344931609e-07
Q9UD71	8.357907819149957e-06	2.6634185913766593e-05
Q9UDD3	4.858348455194116e-07	1.992931656163996e-07
Q9UDR5	8.124742158092209e-07	7.966967884433467e-06
Q9UDT6	9.052872881744547e-07	3.936404207456693e-06
Q9UDV6	3.7156377290253094e-06	5.218820452245339e-05
Q9UDV7	5.061466266619746e-07	6.665269304019064e-07
Q9UDW1	5.340427268215785e-07	2.8831055195349345e-06
Q9UDW3	1.5593633602354753e-06	1.4073613026520636e-05
Q9UDX3	2.3604276198944005e-06	1.3517723941259929e-05
Q9UDX4	4.925506660111968e-07	3.67398031776939e-07
Q9UDX5	8.806153544125969e-07	3.1402978443744327e-06
Q9UDY2	8.679300297644461e-07	2.120369162105902e-05
Q9UDY4	4.762984494415268e-07	8.570102791633714e-06
Q9UDY6	8.527203161558678e-07	8.622790826830733e-06
Q9UDY8	4.9994120351947805e-05	0.0016568035055063383
Q9UEE5	2.2133645213755216e-07	4.468243130515305e-08
Q9UEE9	6.305066209482733e-07	4.170341610393153e-06
Q9UEF7	1.8191029858834166e-06	8.513166104153653e-07
Q9UEG4	4.848767172020224e-07	3.3215131795199536e-06
Q9UER7	1.3645781311721672e-05	0.0015279997218003666
Q9UET6	4.120036917180846e-07	6.5113053929154096e-06
Q9UEU0	4.966654163769812e-07	5.709554053994791e-06
Q9UEU5	5.322116044708246e-07	2.95274143213321e-07
Q9UEW3	5.65951349624498e-07	4.048398181557866e-07
Q9UEW8	1.0427158940939028e-06	1.4254243978589325e-05
Q9UEX5	5.449408463100412e-06	2.8924627630921275e-06
Q9UEY8	4.4662667894677244e-07	3.1298593044345695e-06
Q9UF02	1.4521067489636395e-06	1.5645756097205072e-05
Q9UF11	2.2081145794399787e-06	1.317372490998965e-05
Q9UF33	1.3961019984806451e-06	1.4594089683648066e-06
Q9UF47	2.0472492647016737e-07	3.2191558642104906e-08
Q9UF56	8.475349733505386e-07	1.7084898464626433e-05
Q9UF83	3.262540070560069e-06	2.603642628637044e-06
Q9UFB7	4.467777122917801e-06	2.0210499301219136e-05
Q9UFC0	4.811334954692765e-07	4.958332191340873e-06
Q9UFD9	2.7171620373968797e-06	2.4660905382114286e-05
Q9UFE4	5.589325776590099e-07	6.817062751104247e-07
Q9UFF9	2.219578441350836e-06	3.511763734292122e-05
Q9UFG5	1.961888410213586e-06	2.603910381383026e-05
Q9UFH2	2.2553507349316298e-06	3.955191374740855e-06
Q9UFN0	6.57217988551323e-07	4.724502394129959e-06
Q9UFP1	1.1693563247660953e-06	6.536677474713425e-07
Q9UFQ0	2.6247730699707634e-07	6.630470060867228e-08
Q9UFV9	1.308475558535254e-06	6.235225846733482e-07
Q9UFW8	4.3411910557920913e-07	2.4123191646757136e-06
Q9UG01	4.443343091786858e-07	1.2937957498773433e-06
Q9UG22	2.969424254663452e-07	1.6759092568804224e-07
Q9UG56	3.3683172508536175e-07	5.562506075103222e-07
Q9UG63	4.5138302883792155e-07	9.437062287555738e-06
Q9UGC6	7.00510871851328e-07	6.25525800455895e-06
Q9UGC7	4.256993153740543e-07	1.2083566356857877e-05
Q9UGH3	6.24609774789717e-07	1.7256776199188326e-06
Q9UGI0	4.304438263028875e-07	1.1548662254319223e-05
Q9UGI6	8.294648859939044e-07	2.1791034921368894e-06
Q9UGI8	4.6008322248309684e-07	2.0568495779165558e-05
Q9UGI9	4.827560808386039e-06	4.985181650178474e-05
Q9UGJ0	1.6785558605137997e-06	2.401236440704264e-05
Q9UGJ1	4.85199089207325e-07	1.3654741049336425e-05
Q9UGK3	4.236288070265413e-06	2.5952586534427365e-05
Q9UGK8	3.377892265558638e-07	3.3619199197089703e-07
Q9UGL1	2.654107512397004e-06	6.802404624512817e-05
Q9UGL9	6.303013517667798e-07	5.34475052379298e-06
Q9UGM1	7.632745156514426e-07	1.4207255257891845e-05
Q9UGM3	9.39995165832481e-07	7.809874886343733e-06
Q9UGM5	1.5611235397891447e-06	3.6618913258001766e-06
Q9UGM6	3.488820081022312e-07	4.4958406580217245e-07
Q9UGN4	1.2954088256608221e-06	3.9020009040822215e-06
Q9UGN5	6.49390369200629e-07	1.5919010337570167e-05
Q9UGP4	1.0490814117446983e-06	1.8714479225831514e-05
Q9UGP5	1.6351865034268304e-06	2.9566015372107275e-05
Q9UGP8	3.7488716770843563e-07	3.443231691650825e-06
Q9UGQ2	4.2811120237712094e-07	4.352686214690099e-07
Q9UGQ3	7.684138111218536e-07	5.733373747455353e-07
Q9UGR2	7.103133698176061e-07	5.230732808780248e-06
Q9UGT4	5.234953412008738e-07	3.699683098098995e-07
Q9UGU0	7.295494939085007e-07	1.2021370133667423e-05
Q9UGU5	6.394984202516543e-07	6.7526175304754745e-06
Q9UGV2	4.33086950316337e-07	1.3637644856679678e-06
Q9UGY1	5.40410475778543e-07	1.2932959964472393e-05
Q9UH03	2.8670503044059873e-06	2.8421506085359544e-05
Q9UH17	9.282625975511229e-05	0.0013379983951640924
Q9UH36	6.076251401163502e-07	5.87744156521162e-07
Q9UH62	4.848745359640684e-07	8.434180668210767e-06
Q9UH65	5.420977559364091e-07	4.6693394614086055e-06
Q9UH73	9.297839429651095e-05	0.0015600080137973063
Q9UH77	4.362010698976365e-06	4.3286592598873596e-05
Q9UH90	8.009762184374147e-07	1.3474719305784086e-06
Q9UH92	1.0738759415944942e-06	1.5392533118029564e-05
Q9UH99	4.3694531096006233e-07	1.078709693222411e-05
Q9UHA2	5.338353080603168e-07	2.290939174435905e-06
Q9UHA3	6.136988444877994e-07	4.808996039564712e-06
Q9UHA4	1.041014552535607e-06	2.392027447008346e-05
Q9UHA7	4.8040466574751205e-06	3.1020301400184776e-05
Q9UHB4	1.260364745390855e-06	1.01852501861809e-05
Q9UHB6	6.388507105778968e-07	3.131607023777321e-05
Q9UHB7	3.915301963558265e-05	0.00122004734890161
Q9UHB9	4.210433843594312e-07	7.4818712902311995e-06
Q9UHC1	1.404220934518089e-06	1.8223677156612065e-05
Q9UHC3	2.131441119574952e-06	5.660430288682039e-06
Q9UHC6	0.0001534869844486912	0.0015182413619431775
Q9UHC7	7.577682730699037e-07	1.5064364972479414e-05
Q9UHC9	7.812786734313274e-07	4.257736640496688e-07
Q9UHD0	8.318937734947704e-07	3.2088920835672496e-07
Q9UHD1	1.7304409970440437e-06	4.957204043523306e-05
Q9UHD2	1.0549966108284527e-06	6.858583592246055e-05
Q9UHD4	3.0952320543613786e-07	1.28302201561631e-06
Q9UHD8	2.536382264414957e-05	0.001431044975352446
Q9UHD9	1.3957233025083816e-06	0.0003116449051804048
Q9UHE5	1.8155524481085171e-06	1.1760011096402894e-05
Q9UHE8	3.7550753121394543e-07	3.7390895827028194e-07
Q9UHF0	3.0261326278583117e-07	5.217519878162722e-07
Q9UHF1	9.97130003760448e-07	1.1416141475327e-05
Q9UHF3	6.615008463085828e-06	3.7410272381741718e-06
Q9UHF4	1.911933980090113e-06	1.951100671081152e-05
Q9UHF5	1.8087971241456735e-06	3.310477933562655e-06
Q9UHF7	5.573600385044685e-07	3.6629506364094307e-06
Q9UHG0	4.985209974380705e-07	2.8966817223760074e-06
Q9UHG2	1.0147352731159166e-06	1.5006823881375238e-06
Q9UHG3	4.0144231574462037e-07	1.3483637886209751e-06
Q9UHH9	4.1730705092450577e-07	1.464644977009588e-06
Q9UHI5	5.666754333279752e-07	2.656931548889352e-06
Q9UHI6	7.29121590692435e-07	2.3056005403918433e-05
Q9UHI7	6.227971048673144e-07	2.763830415201422e-06
Q9UHI8	4.347891066413132e-06	3.494000655657756e-05
Q9UHJ3	9.050368515836331e-07	9.46559455035162e-06
Q9UHJ6	6.783463423685256e-07	1.7568705784340138e-06
Q9UHJ9	1.6918305394336794e-06	1.2265160312014237e-05
Q9UHK0	9.229623107171138e-07	2.773789834783902e-05
Q9UHK6	4.776854363609386e-07	4.5571763451719334e-07
Q9UHL0	3.9233169925545396e-07	2.4779137366837636e-07
Q9UHL3	4.095646105574384e-07	1.9069772064556692e-07
Q9UHL4	9.63041225371493e-07	6.6747041423689724e-06
Q9UHL9	7.758475629614812e-07	1.320969257339881e-05
Q9UHM6	5.680209440240941e-07	4.7269844304479333e-07
Q9UHN1	2.758763412046075e-06	1.236590364282619e-05
Q9UHN6	7.471557426660108e-07	3.858051829239044e-06
Q9UHP3	9.869098676559943e-07	1.587744791311922e-05
Q9UHP6	5.22441234016256e-07	3.8116999250435717e-06
Q9UHP7	6.649389170664959e-07	1.1093136956532668e-05
Q9UHP9	6.193781248739506e-07	3.2313202052898264e-07
Q9UHQ1	4.321917572575179e-06	2.073712339596665e-05
Q9UHQ4	4.285789717004797e-07	2.183604568303927e-06
Q9UHQ7	4.2226027419679896e-07	4.712678337923344e-07
Q9UHQ9	5.830832344408493e-07	6.873103061686272e-06
Q9UHR4	5.747208815432265e-07	6.871408535925088e-06
Q9UHR5	5.596774317760814e-07	7.866474256837263e-06
Q9UHR6	9.582465648712546e-07	1.5539015389413324e-05
Q9UHV2	1.3419258323659931e-06	2.1187090367482088e-05
Q9UHV5	2.152292742234752e-06	3.352243912136127e-06
Q9UHV7	1.21553913456495e-06	1.7971436197484712e-05
Q9UHV8	3.841958872856784e-07	3.9594166147876253e-07
Q9UHV9	6.591245745849882e-07	1.8968998873996834e-05
Q9UHW5	4.5468124284721035e-07	7.251511985820903e-06
Q9UHW9	1.1884277311486622e-06	6.417896299762992e-06
Q9UHX1	6.706963633697525e-07	2.6419028547222958e-05
Q9UHX3	7.700924587113854e-07	3.851003182160855e-06
Q9UHY1	6.622107116845849e-07	5.855600942952042e-06
Q9UHY7	5.806909769100018e-07	2.947361205104875e-06
Q9UHY8	4.616375869213743e-07	3.233558455674673e-06
Q9UI08	8.536934616543404e-07	1.3186000579243188e-05
Q9UI09	4.022948395207583e-07	1.0127288378141125e-05
Q9UI10	5.985499619092653e-07	1.0735127025859649e-05
Q9UI12	4.738386790443343e-07	5.630538875446146e-06
Q9UI14	4.983485632350879e-07	9.301039456952026e-06
Q9UI15	3.570138795565156e-07	6.524751030455929e-07
Q9UI17	5.182007786759585e-07	1.9124339878709954e-07
Q9UI26	7.620594915916375e-07	1.6883766600052844e-05
Q9UI30	4.6999555184267153e-07	5.547799712588789e-06
Q9UI32	1.8621154571068138e-06	9.230430671244369e-06
Q9UI33	3.306038483661731e-07	6.456088558137929e-08
Q9UI36	2.4872910222331417e-06	3.664854508163115e-05
Q9UI38	3.2684399255520484e-06	2.1046152727133737e-05
Q9UI42	3.2761394060159314e-07	1.1373723714664142e-06
